trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6294516737159304	0.130096
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4027944485655214	4.153375
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4027944485655214	3.95126
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4027944485655214	4.027986
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4027944485655214	4.014774
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40279984295379134	4.084674
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5876901305882348	2.677822
3_2.base	3_2.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36675092051802793	6.874994
3_2.base	3_2.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36675092051802793	6.16939
3_2.base	3_2.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36675092051802793	6.200941
3_2.base	3_2.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36675092051802793	6.083261
3_2.base	3_2.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.36675175970686463	6.136906
3_2.base	3_2.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5309429494469744	3.301879
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5479587625577448	0.207828
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5479587625577448	0.20204
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5479587625577448	0.200338
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5479587625577448	0.199847
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5479587625577448	0.198183
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6238146196027502	0.131915
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.40120352723848735	4.050606
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.40120352723848735	4.060813
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.40120352723848735	4.09193
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40120352723848735	4.092107
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40120352723848735	4.056495
3_2.base	3_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5823068622022574	2.911649
3_3.base	3_3.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.3691048910598906	6.368891
3_3.base	3_3.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.3691048910598906	5.975101
3_3.base	3_3.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.3691048910598906	5.915429
3_3.base	3_3.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.3691048910598906	5.942658
3_3.base	3_3.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.36910496002518206	6.177728
3_3.base	3_3.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.534905204962955	3.239224
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5621475928913772	0.203728
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5621475928913772	0.199652
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5621475928913772	0.199814
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5621475928913772	0.203547
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5621475928913772	0.200929
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6376012839683155	0.129047
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4032267028179732	4.046322
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4032267028179732	4.19847
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4032267028179732	4.012779
