trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.5	0.8476686314281668	0.139679
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.8476686314281668	0.139145
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.7	0.8476858059370891	0.139077
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.8476753672778694	0.140415
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.9	0.8476454977522299	0.141701
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.8477500833939695	0.139881
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.8569199632954366	3.209709
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.1	0.8569199632954366	1.116536
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.8569199632954366	1.12397
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.3	0.8569199632954366	1.135857
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.8569199632954366	1.126309
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.5	0.8569207654355919	1.16443
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.8569207654355919	1.132708
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.7	0.8569728916134595	1.119138
